"Year"	"Year Code"	"State"	"State Code"	"County"	"County Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"2006"	"2006"	"Florida"	"12"	"Lee County, FL"	"12071"	"White"	"2106-3"	28	523665	5.3
	"2006"	"2006"	"Florida"	"12"	"Miami-Dade County, FL"	"12086"	"White"	"2106-3"	32	1858547	1.7
	"2006"	"2006"	"Florida"	"12"	"Orange County, FL"	"12095"	"White"	"2106-3"	13	783760	Unreliable
	"2006"	"2006"	"Florida"	"12"	"Palm Beach County, FL"	"12099"	"White"	"2106-3"	20	1025349	2.0
	"2006"	"2006"	"Florida"	"12"	"Pasco County, FL"	"12101"	"White"	"2106-3"	26	410450	6.3
	"2006"	"2006"	"Florida"	"12"	"Pinellas County, FL"	"12103"	"White"	"2106-3"	62	795785	7.8
	"2006"	"2006"	"Florida"	"12"	"Polk County, FL"	"12105"	"White"	"2106-3"	12	470590	Unreliable
	"2006"	"2006"	"Florida"	"12"	"Sarasota County, FL"	"12115"	"White"	"2106-3"	15	347444	Unreliable
	"2006"	"2006"	"Georgia"	"13"	"Fulton County, GA"	"13121"	"Black or African American"	"2054-5"	18	375280	Unreliable
	"2006"	"2006"	"Georgia"	"13"	"Fulton County, GA"	"13121"	"White"	"2106-3"	15	423356	Unreliable
	"2006"	"2006"	"Georgia"	"13"	"Gwinnett County, GA"	"13135"	"White"	"2106-3"	10	498112	Unreliable
	"2006"	"2006"	"Hawaii"	"15"	"Honolulu County, HI"	"15003"	"Asian or Pacific Islander"	"A-PI"	13	651755	Unreliable
	"2006"	"2006"	"Hawaii"	"15"	"Honolulu County, HI"	"15003"	"White"	"2106-3"	13	242009	Unreliable
	"2006"	"2006"	"Illinois"	"17"	"Cook County, IL"	"17031"	"Black or African American"	"2054-5"	22	1367373	1.6
	"2006"	"2006"	"Illinois"	"17"	"Cook County, IL"	"17031"	"White"	"2106-3"	58	3443029	1.7
	"2006"	"2006"	"Indiana"	"18"	"Marion County, IN"	"18097"	"Black or African American"	"2054-5"	12	238350	Unreliable
	"2006"	"2006"	"Indiana"	"18"	"Marion County, IN"	"18097"	"White"	"2106-3"	22	616793	3.6
	"2006"	"2006"	"Kansas"	"20"	"Sedgwick County, KS"	"20173"	"White"	"2106-3"	14	395705	Unreliable
	"2006"	"2006"	"Kentucky"	"21"	"Jefferson County, KY"	"21111"	"White"	"2106-3"	14	547555	Unreliable
	"2006"	"2006"	"Maine"	"23"	"Cumberland County, ME"	"23005"	"White"	"2106-3"	10	263691	Unreliable
	"2006"	"2006"	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"White"	"2106-3"	10	191828	Unreliable
	"2006"	"2006"	"Massachusetts"	"25"	"Middlesex County, MA"	"25017"	"White"	"2106-3"	12	1253769	Unreliable
	"2006"	"2006"	"Michigan"	"26"	"Kent County, MI"	"26081"	"White"	"2106-3"	12	511720	Unreliable
	"2006"	"2006"	"Michigan"	"26"	"Macomb County, MI"	"26099"	"White"	"2106-3"	28	749356	3.7
	"2006"	"2006"	"Michigan"	"26"	"Wayne County, MI"	"26163"	"Black or African American"	"2054-5"	14	823603	Unreliable
	"2006"	"2006"	"Michigan"	"26"	"Wayne County, MI"	"26163"	"White"	"2106-3"	24	1046139	2.3
	"2006"	"2006"	"Minnesota"	"27"	"Dakota County, MN"	"27037"	"White"	"2106-3"	15	349171	Unreliable
	"2006"	"2006"	"Minnesota"	"27"	"Hennepin County, MN"	"27053"	"White"	"2106-3"	46	899044	5.1
	"2006"	"2006"	"Missouri"	"29"	"Jackson County, MO"	"29095"	"Black or African American"	"2054-5"	12	165340	Unreliable
	"2006"	"2006"	"Missouri"	"29"	"Jackson County, MO"	"29095"	"White"	"2106-3"	27	476976	5.7
	"2006"	"2006"	"Nevada"	"32"	"Clark County, NV"	"32003"	"White"	"2106-3"	17	1410411	Unreliable
	"2006"	"2006"	"Nevada"	"32"	"Washoe County, NV"	"32031"	"White"	"2106-3"	15	354911	Unreliable
	"2006"	"2006"	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"White"	"2106-3"	17	707001	Unreliable
	"2006"	"2006"	"New Jersey"	"34"	"Essex County, NJ"	"34013"	"Black or African American"	"2054-5"	10	341013	Unreliable
	"2006"	"2006"	"New Jersey"	"34"	"Hudson County, NJ"	"34017"	"White"	"2106-3"	21	428940	4.9
	"2006"	"2006"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"White"	"2106-3"	35	553149	6.3
	"2006"	"2006"	"New Mexico"	"35"	"McKinley County, NM"	"35031"	"American Indian or Alaska Native"	"1002-5"	11	54385	Unreliable
	"2006"	"2006"	"New York"	"36"	"Bronx County, NY"	"36005"	"Black or African American"	"2054-5"	24	610287	3.9
	"2006"	"2006"	"New York"	"36"	"Bronx County, NY"	"36005"	"White"	"2106-3"	25	642668	3.9
	"2006"	"2006"	"New York"	"36"	"Kings County, NY"	"36047"	"Black or African American"	"2054-5"	26	942982	2.8
	"2006"	"2006"	"New York"	"36"	"Kings County, NY"	"36047"	"White"	"2106-3"	33	1223735	2.7
	"2006"	"2006"	"New York"	"36"	"Nassau County, NY"	"36059"	"White"	"2106-3"	24	1069369	2.2
	"2006"	"2006"	"New York"	"36"	"New York County, NY"	"36061"	"Black or African American"	"2054-5"	10	321466	Unreliable
	"2006"	"2006"	"New York"	"36"	"New York County, NY"	"36061"	"White"	"2106-3"	39	1057607	3.7
	"2006"	"2006"	"New York"	"36"	"Queens County, NY"	"36081"	"White"	"2106-3"	26	1160229	2.2
	"2006"	"2006"	"New York"	"36"	"Suffolk County, NY"	"36103"	"White"	"2106-3"	30	1294742	2.3
	"2006"	"2006"	"Oregon"	"41"	"Linn County, OR"	"41043"	"White"	"2106-3"	13	106583	Unreliable
	"2006"	"2006"	"Oregon"	"41"	"Marion County, OR"	"41047"	"White"	"2106-3"	10	282170	Unreliable
	"2006"	"2006"	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"White"	"2106-3"	51	575070	8.9
	"2006"	"2006"	"Oregon"	"41"	"Washington County, OR"	"41067"	"White"	"2106-3"	12	437779	Unreliable
	"2006"	"2006"	"Pennsylvania"	"42"	"Delaware County, PA"	"42045"	"White"	"2106-3"	14	423217	Unreliable
	"2006"	"2006"	"Rhode Island"	"44"	"Providence County, RI"	"44007"	"White"	"2106-3"	11	530788	Unreliable
	"2006"	"2006"	"South Carolina"	"45"	"Greenville County, SC"	"45045"	"White"	"2106-3"	15	327674	Unreliable
	"2006"	"2006"	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"White"	"2106-3"	15	405304	Unreliable
	"2006"	"2006"	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Black or African American"	"2054-5"	11	478490	Unreliable
	"2006"	"2006"	"Texas"	"48"	"Bexar County, TX"	"48029"	"White"	"2106-3"	22	1387954	1.6
	"2006"	"2006"	"Texas"	"48"	"Dallas County, TX"	"48113"	"White"	"2106-3"	25	1620713	1.5
	"2006"	"2006"	"Texas"	"48"	"El Paso County, TX"	"48141"	"White"	"2106-3"	14	701606	Unreliable
	"2006"	"2006"	"Texas"	"48"	"Harris County, TX"	"48201"	"White"	"2106-3"	58	2771787	2.1
	"2006"	"2006"	"Texas"	"48"	"Travis County, TX"	"48453"	"White"	"2106-3"	17	769697	Unreliable
	"2006"	"2006"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"White"	"2106-3"	17	888534	Unreliable
	"2006"	"2006"	"Virginia"	"51"	"Fairfax County, VA"	"51059"	"White"	"2106-3"	11	737178	Unreliable
	"2006"	"2006"	"Washington"	"53"	"Clark County, WA"	"53011"	"White"	"2106-3"	11	366376	Unreliable
	"2006"	"2006"	"Washington"	"53"	"King County, WA"	"53033"	"White"	"2106-3"	16	1396339	Unreliable
	"2006"	"2006"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"White"	"2106-3"	14	632121	Unreliable
	"2007"	"2007"	"Alabama"	"01"	"Jefferson County, AL"	"01073"	"White"	"2106-3"	15	368690	Unreliable
	"2007"	"2007"	"Alabama"	"01"	"Mobile County, AL"	"01097"	"White"	"2106-3"	10	252839	Unreliable
	"2007"	"2007"	"Arizona"	"04"	"Apache County, AZ"	"04001"	"American Indian or Alaska Native"	"1002-5"	10	51941	Unreliable
	"2007"	"2007"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"White"	"2106-3"	75	3265928	2.3
	"2007"	"2007"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"White"	"2106-3"	10	844904	Unreliable
	"2007"	"2007"	"California"	"06"	"Fresno County, CA"	"06019"	"White"	"2106-3"	22	719575	3.1
	"2007"	"2007"	"California"	"06"	"Humboldt County, CA"	"06023"	"White"	"2106-3"	14	116845	Unreliable
	"2007"	"2007"	"California"	"06"	"Kern County, CA"	"06029"	"White"	"2106-3"	19	687064	Unreliable
	"2007"	"2007"	"California"	"06"	"Los Angeles County, CA"	"06037"	"Black or African American"	"2054-5"	12	974207	Unreliable
	"2007"	"2007"	"California"	"06"	"Los Angeles County, CA"	"06037"	"White"	"2106-3"	86	7145399	1.2
	"2007"	"2007"	"California"	"06"	"Orange County, CA"	"06059"	"White"	"2106-3"	24	2295298	1.0
	"2007"	"2007"	"California"	"06"	"Riverside County, CA"	"06065"	"White"	"2106-3"	26	1740866	1.5
	"2007"	"2007"	"California"	"06"	"Sacramento County, CA"	"06067"	"White"	"2106-3"	15	963726	Unreliable
	"2007"	"2007"	"California"	"06"	"San Bernardino County, CA"	"06071"	"White"	"2106-3"	62	1601694	3.9
	"2007"	"2007"	"California"	"06"	"San Diego County, CA"	"06073"	"White"	"2106-3"	34	2384314	1.4
	"2007"	"2007"	"California"	"06"	"San Francisco County, CA"	"06075"	"White"	"2106-3"	22	439061	5.0
	"2007"	"2007"	"California"	"06"	"San Joaquin County, CA"	"06077"	"White"	"2106-3"	11	482616	Unreliable
	"2007"	"2007"	"California"	"06"	"Santa Clara County, CA"	"06085"	"White"	"2106-3"	27	1067371	2.5
	"2007"	"2007"	"Colorado"	"08"	"Boulder County, CO"	"08013"	"White"	"2106-3"	15	268470	Unreliable
	"2007"	"2007"	"Colorado"	"08"	"Denver County, CO"	"08031"	"White"	"2106-3"	22	463692	4.7
	"2007"	"2007"	"Connecticut"	"09"	"Hartford County, CT"	"09003"	"White"	"2106-3"	10	713881	Unreliable
	"2007"	"2007"	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"Black or African American"	"2054-5"	19	321494	Unreliable
	"2007"	"2007"	"Florida"	"12"	"Broward County, FL"	"12011"	"White"	"2106-3"	19	1190887	Unreliable
	"2007"	"2007"	"Florida"	"12"	"Duval County, FL"	"12031"	"White"	"2106-3"	16	551751	Unreliable
	"2007"	"2007"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"White"	"2106-3"	35	930021	3.8
	"2007"	"2007"	"Florida"	"12"	"Indian River County, FL"	"12061"	"White"	"2106-3"	12	120092	Unreliable
	"2007"	"2007"	"Florida"	"12"	"Manatee County, FL"	"12081"	"White"	"2106-3"	16	279832	Unreliable
	"2007"	"2007"	"Florida"	"12"	"Martin County, FL"	"12085"	"White"	"2106-3"	13	132267	Unreliable
	"2007"	"2007"	"Florida"	"12"	"Miami-Dade County, FL"	"12086"	"White"	"2106-3"	39	1872023	2.1
	"2007"	"2007"	"Florida"	"12"	"Orange County, FL"	"12095"	"White"	"2106-3"	10	791538	Unreliable
	"2007"	"2007"	"Florida"	"12"	"Palm Beach County, FL"	"12099"	"White"	"2106-3"	25	1021168	2.4
	"2007"	"2007"	"Florida"	"12"	"Pasco County, FL"	"12101"	"White"	"2106-3"	20	421053	4.7
	"2007"	"2007"	"Florida"	"12"	"Pinellas County, FL"	"12103"	"White"	"2106-3"	54	787931	6.9
	"2007"	"2007"	"Florida"	"12"	"Polk County, FL"	"12105"	"White"	"2106-3"	13	482611	Unreliable
	"2007"	"2007"	"Florida"	"12"	"St. Lucie County, FL"	"12111"	"White"	"2106-3"	10	209694	Unreliable
	"2007"	"2007"	"Florida"	"12"	"Sarasota County, FL"	"12115"	"White"	"2106-3"	12	350449	Unreliable
	"2007"	"2007"	"Georgia"	"13"	"Fulton County, GA"	"13121"	"Black or African American"	"2054-5"	14	389593	Unreliable
	"2007"	"2007"	"Georgia"	"13"	"Gwinnett County, GA"	"13135"	"White"	"2106-3"	14	501674	Unreliable
	"2007"	"2007"	"Illinois"	"17"	"Cook County, IL"	"17031"	"Black or African American"	"2054-5"	17	1354827	Unreliable
	"2007"	"2007"	"Illinois"	"17"	"Cook County, IL"	"17031"	"White"	"2106-3"	63	3433928	1.8
	"2007"	"2007"	"Illinois"	"17"	"Kane County, IL"	"17089"	"White"	"2106-3"	13	442471	Unreliable
	"2007"	"2007"	"Indiana"	"18"	"Marion County, IN"	"18097"	"White"	"2106-3"	19	616901	Unreliable
	"2007"	"2007"	"Kansas"	"20"	"Sedgwick County, KS"	"20173"	"White"	"2106-3"	13	400545	Unreliable
	"2007"	"2007"	"Kentucky"	"21"	"Jefferson County, KY"	"21111"	"White"	"2106-3"	20	551110	3.6
	"2007"	"2007"	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"Black or African American"	"2054-5"	10	409791	Unreliable
	"2007"	"2007"	"Massachusetts"	"25"	"Hampden County, MA"	"25013"	"White"	"2106-3"	12	398335	Unreliable
	"2007"	"2007"	"Massachusetts"	"25"	"Middlesex County, MA"	"25017"	"White"	"2106-3"	16	1253411	Unreliable
	"2007"	"2007"	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"White"	"2106-3"	10	446167	Unreliable
	"2007"	"2007"	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"White"	"2106-3"	13	716769	Unreliable
	"2007"	"2007"	"Michigan"	"26"	"Macomb County, MI"	"26099"	"White"	"2106-3"	23	745073	3.1
	"2007"	"2007"	"Michigan"	"26"	"Wayne County, MI"	"26163"	"Black or African American"	"2054-5"	14	805898	Unreliable
	"2007"	"2007"	"Michigan"	"26"	"Wayne County, MI"	"26163"	"White"	"2106-3"	11	1031674	Unreliable
	"2007"	"2007"	"Minnesota"	"27"	"Hennepin County, MN"	"27053"	"White"	"2106-3"	15	898986	Unreliable
	"2007"	"2007"	"Missouri"	"29"	"Jackson County, MO"	"29095"	"White"	"2106-3"	21	478013	4.4
	"2007"	"2007"	"Missouri"	"29"	"St. Louis city, MO"	"29510"	"Black or African American"	"2054-5"	14	164197	Unreliable
	"2007"	"2007"	"Nevada"	"32"	"Clark County, NV"	"32003"	"White"	"2106-3"	24	1446360	1.7
	"2007"	"2007"	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"White"	"2106-3"	17	374053	Unreliable
	"2007"	"2007"	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"White"	"2106-3"	13	703670	Unreliable
	"2007"	"2007"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"White"	"2106-3"	43	560358	7.7
	"2007"	"2007"	"New Mexico"	"35"	"Santa Fe County, NM"	"35049"	"White"	"2106-3"	16	130651	Unreliable
	"2007"	"2007"	"New York"	"36"	"Bronx County, NY"	"36005"	"Black or African American"	"2054-5"	20	614520	3.3
	"2007"	"2007"	"New York"	"36"	"Bronx County, NY"	"36005"	"White"	"2106-3"	33	639343	5.2
	"2007"	"2007"	"New York"	"36"	"Kings County, NY"	"36047"	"Black or African American"	"2054-5"	10	933774	Unreliable
	"2007"	"2007"	"New York"	"36"	"Kings County, NY"	"36047"	"White"	"2106-3"	25	1228014	2.0
	"2007"	"2007"	"New York"	"36"	"Nassau County, NY"	"36059"	"White"	"2106-3"	15	1061739	Unreliable
	"2007"	"2007"	"New York"	"36"	"New York County, NY"	"36061"	"Black or African American"	"2054-5"	15	317718	Unreliable
	"2007"	"2007"	"New York"	"36"	"New York County, NY"	"36061"	"White"	"2106-3"	30	1059083	2.8
	"2007"	"2007"	"New York"	"36"	"Queens County, NY"	"36081"	"White"	"2106-3"	22	1151340	1.9
	"2007"	"2007"	"New York"	"36"	"Suffolk County, NY"	"36103"	"White"	"2106-3"	25	1291564	1.9
	"2007"	"2007"	"Oregon"	"41"	"Lane County, OR"	"41039"	"White"	"2106-3"	14	323879	Unreliable
	"2007"	"2007"	"Oregon"	"41"	"Marion County, OR"	"41047"	"White"	"2106-3"	10	284856	Unreliable
	"2007"	"2007"	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"White"	"2106-3"	25	585019	4.3
	"2007"	"2007"	"Pennsylvania"	"42"	"Delaware County, PA"	"42045"	"White"	"2106-3"	12	419782	Unreliable
	"2007"	"2007"	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"White"	"2106-3"	20	408697	4.9
	"2007"	"2007"	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Black or African American"	"2054-5"	19	481363	Unreliable
	"2007"	"2007"	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"White"	"2106-3"	19	413700	Unreliable
	"2007"	"2007"	"Texas"	"48"	"Bexar County, TX"	"48029"	"White"	"2106-3"	19	1420284	Unreliable
	"2007"	"2007"	"Texas"	"48"	"Collin County, TX"	"48085"	"White"	"2106-3"	10	571626	Unreliable
	"2007"	"2007"	"Texas"	"48"	"Dallas County, TX"	"48113"	"White"	"2106-3"	24	1624622	1.5
	"2007"	"2007"	"Texas"	"48"	"Harris County, TX"	"48201"	"White"	"2106-3"	44	2812119	1.6
	"2007"	"2007"	"Texas"	"48"	"Travis County, TX"	"48453"	"White"	"2106-3"	13	793522	Unreliable
	"2007"	"2007"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"White"	"2106-3"	16	901321	Unreliable
	"2007"	"2007"	"Virginia"	"51"	"Fairfax County, VA"	"51059"	"White"	"2106-3"	14	737095	Unreliable
	"2007"	"2007"	"Washington"	"53"	"Clark County, WA"	"53011"	"White"	"2106-3"	12	371888	Unreliable
	"2007"	"2007"	"Washington"	"53"	"King County, WA"	"53033"	"White"	"2106-3"	12	1405572	Unreliable
	"2007"	"2007"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"White"	"2106-3"	17	629831	Unreliable
	"2008"	"2008"	"Alabama"	"01"	"Jefferson County, AL"	"01073"	"White"	"2106-3"	10	367490	Unreliable
	"2008"	"2008"	"Alaska"	"02"	"Anchorage Borough, AK"	"02020"	"American Indian or Alaska Native"	"1002-5"	11	27359	Unreliable
	"2008"	"2008"	"Alaska"	"02"	"Anchorage Borough, AK"	"02020"	"White"	"2106-3"	11	204418	Unreliable
	"2008"	"2008"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"White"	"2106-3"	60	3300491	1.8
	"2008"	"2008"	"California"	"06"	"Fresno County, CA"	"06019"	"White"	"2106-3"	17	726367	Unreliable
	"2008"	"2008"	"California"	"06"	"Humboldt County, CA"	"06023"	"White"	"2106-3"	18	117060	Unreliable
	"2008"	"2008"	"California"	"06"	"Kern County, CA"	"06029"	"White"	"2106-3"	24	697557	3.4
	"2008"	"2008"	"California"	"06"	"Los Angeles County, CA"	"06037"	"Black or African American"	"2054-5"	12	968638	Unreliable
	"2008"	"2008"	"California"	"06"	"Los Angeles County, CA"	"06037"	"White"	"2106-3"	73	7154598	1.0
	"2008"	"2008"	"California"	"06"	"Riverside County, CA"	"06065"	"White"	"2106-3"	29	1761754	1.6
	"2008"	"2008"	"California"	"06"	"Sacramento County, CA"	"06067"	"White"	"2106-3"	25	965461	2.6
	"2008"	"2008"	"California"	"06"	"San Bernardino County, CA"	"06071"	"White"	"2106-3"	55	1604687	3.4
	"2008"	"2008"	"California"	"06"	"San Diego County, CA"	"06073"	"White"	"2106-3"	27	2412277	1.1
	"2008"	"2008"	"California"	"06"	"San Francisco County, CA"	"06075"	"White"	"2106-3"	18	446364	Unreliable
	"2008"	"2008"	"California"	"06"	"Santa Clara County, CA"	"06085"	"White"	"2106-3"	30	1073937	2.8
	"2008"	"2008"	"Colorado"	"08"	"Boulder County, CO"	"08013"	"White"	"2106-3"	20	271256	7.4
	"2008"	"2008"	"Colorado"	"08"	"Denver County, CO"	"08031"	"White"	"2106-3"	24	472304	5.1
	"2008"	"2008"	"Connecticut"	"09"	"Hartford County, CT"	"09003"	"White"	"2106-3"	11	712832	Unreliable
	"2008"	"2008"	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"White"	"2106-3"	11	699565	Unreliable
	"2008"	"2008"	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"Black or African American"	"2054-5"	11	318392	Unreliable
	"2008"	"2008"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"White"	"2106-3"	28	935092	3.0
	"2008"	"2008"	"Florida"	"12"	"Lee County, FL"	"12071"	"White"	"2106-3"	27	544217	5.0
	"2008"	"2008"	"Florida"	"12"	"Miami-Dade County, FL"	"12086"	"White"	"2106-3"	21	1894592	1.1
	"2008"	"2008"	"Florida"	"12"	"Palm Beach County, FL"	"12099"	"White"	"2106-3"	21	1022470	2.1
	"2008"	"2008"	"Florida"	"12"	"Pasco County, FL"	"12101"	"White"	"2106-3"	15	426273	Unreliable
	"2008"	"2008"	"Florida"	"12"	"Pinellas County, FL"	"12103"	"White"	"2106-3"	47	783672	6.0
	"2008"	"2008"	"Florida"	"12"	"Polk County, FL"	"12105"	"White"	"2106-3"	13	487653	Unreliable
	"2008"	"2008"	"Florida"	"12"	"Sarasota County, FL"	"12115"	"White"	"2106-3"	10	351554	Unreliable
	"2008"	"2008"	"Georgia"	"13"	"Fulton County, GA"	"13121"	"White"	"2106-3"	10	435043	Unreliable
	"2008"	"2008"	"Georgia"	"13"	"Gwinnett County, GA"	"13135"	"White"	"2106-3"	10	503194	Unreliable
	"2008"	"2008"	"Illinois"	"17"	"Cook County, IL"	"17031"	"Black or African American"	"2054-5"	15	1344627	Unreliable
	"2008"	"2008"	"Illinois"	"17"	"Cook County, IL"	"17031"	"White"	"2106-3"	62	3439859	1.8
	"2008"	"2008"	"Indiana"	"18"	"Marion County, IN"	"18097"	"White"	"2106-3"	20	617473	3.2
	"2008"	"2008"	"Kentucky"	"21"	"Jefferson County, KY"	"21111"	"White"	"2106-3"	13	554608	Unreliable
	"2008"	"2008"	"Massachusetts"	"25"	"Middlesex County, MA"	"25017"	"White"	"2106-3"	11	1258092	Unreliable
	"2008"	"2008"	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"White"	"2106-3"	12	716725	Unreliable
	"2008"	"2008"	"Michigan"	"26"	"Macomb County, MI"	"26099"	"White"	"2106-3"	15	740014	Unreliable
	"2008"	"2008"	"Michigan"	"26"	"Wayne County, MI"	"26163"	"Black or African American"	"2054-5"	11	784646	Unreliable
	"2008"	"2008"	"Michigan"	"26"	"Wayne County, MI"	"26163"	"White"	"2106-3"	22	1016851	2.2
	"2008"	"2008"	"Minnesota"	"27"	"Hennepin County, MN"	"27053"	"White"	"2106-3"	22	901089	2.4
	"2008"	"2008"	"Missouri"	"29"	"Jackson County, MO"	"29095"	"Black or African American"	"2054-5"	11	167241	Unreliable
	"2008"	"2008"	"Missouri"	"29"	"Jackson County, MO"	"29095"	"White"	"2106-3"	20	478876	4.2
	"2008"	"2008"	"Missouri"	"29"	"St. Louis city, MO"	"29510"	"White"	"2106-3"	13	143523	Unreliable
	"2008"	"2008"	"Nevada"	"32"	"Clark County, NV"	"32003"	"White"	"2106-3"	19	1468121	Unreliable
	"2008"	"2008"	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"White"	"2106-3"	13	373801	Unreliable
	"2008"	"2008"	"New Jersey"	"34"	"Middlesex County, NJ"	"34023"	"White"	"2106-3"	10	536283	Unreliable
	"2008"	"2008"	"New Jersey"	"34"	"Union County, NJ"	"34039"	"White"	"2106-3"	10	374096	Unreliable
	"2008"	"2008"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"White"	"2106-3"	29	565736	5.1
	"2008"	"2008"	"New York"	"36"	"Bronx County, NY"	"36005"	"White"	"2106-3"	17	637596	Unreliable
	"2008"	"2008"	"New York"	"36"	"Kings County, NY"	"36047"	"Black or African American"	"2054-5"	17	931116	Unreliable
